"Zürich";"8050";"ZH"
"Zürich";"8005";"ZH"
"Zürich";"8048";"ZH"
"Zürich";"8053";"ZH"
"Zürich";"8049";"ZH"
"Zürich";"8003";"ZH"
"Zürich";"8045";"ZH"
"Zürich";"8006";"ZH"
"Zürich";"8046";"ZH"
"Zürich";"8064";"ZH"
"Zürich";"8001";"ZH"
"Zürich";"8051";"ZH"
"Zürich";"8032";"ZH"
"Zürich";"8044";"ZH"
"Zürich";"8047";"ZH"
"Zürich";"8041";"ZH"
